time,v150,v200,fried,eps,year,month,hour
2018-07-02 12:00:00+00,6.441229267027493,6.256074575979232,0.0731803648128662,1.3472608780485176,2018,7,12
2018-07-05 12:00:00+00,18.52443178461053,17.413270391032068,0.07819434496144156,1.2608717753478234,2018,7,12
2018-07-07 12:00:00+00,8.13,8.13,0.0829139373840573,1.1891009601559512,2018,7,12
2018-07-09 12:00:00+00,11.283412972613231,3.9530986990577057,0.05349373830615268,1.8430763239882433,2018,7,12
2018-07-11 12:00:00+00,11.67700404460904,7.821589113814944,0.07754093780044483,1.2714966487434893,2018,7,12
2018-07-12 12:00:00+00,11.283381578899109,10.00314945785513,0.06404322610686491,1.5394765152707475,2018,7,12
2018-07-14 12:00:00+00,8.522340018059971,19.041213522858513,0.06641816689233333,1.4844288417883686,2018,7,12
2018-07-16 12:00:00+00,13.136834113114487,16.78266256668207,0.08376639618990812,1.176999931215509,2018,7,12
2018-07-18 12:00:00+00,4.3055445937069186,7.372549826475104,0.07250255745668088,1.3598560659408563,2018,7,12
2018-07-19 12:00:00+00,8.69,8.69,0.053483397890878775,1.8434326621291075,2018,7,12
2018-07-20 12:00:00+00,20.11,20.11,0.06345088551638778,1.5538481732966334,2018,7,12
2018-07-22 12:00:00+00,8.07,8.07,0.06764310887377846,1.4575474752005682,2018,7,12
2018-07-23 12:00:00+00,4.420738957274095,10.65526171436185,0.07996849790066494,1.232898518065989,2018,7,12
2018-07-31 12:00:00+00,4.915440506799824,9.612268078808587,0.0739873623485106,1.3325659872733344,2018,7,12
2018-08-04 12:00:00+00,13.189357128370183,22.079858893337395,0.08545236110761222,1.1537778626096984,2018,8,12
2018-08-05 12:00:00+00,9.073657549720528,21.221316832555065,0.06683174596074562,1.4752426580565874,2018,8,12
2018-08-06 12:00:00+00,7.17718161194013,26.256453627872084,0.08064631235481984,1.2225362781612732,2018,8,12
2018-08-07 12:00:00+00,3.579999999999999,3.579999999999999,0.051930983381625,1.8985398722216114,2018,8,12
2018-08-09 12:00:00+00,17.71007422662598,16.138911243871572,0.08108563310982893,1.2159125947768152,2018,8,12
2018-08-10 12:00:00+00,6.660000000000002,6.660000000000002,0.06773337221706996,1.455605107593415,2018,8,12
2018-08-17 12:00:00+00,9.323594181685197,9.793689497266449,0.07844672222538607,1.2568153232766601,2018,8,12
2018-08-18 12:00:00+00,5.950000000000001,5.950000000000001,0.061665328001052934,1.5988408032469958,2018,8,12
2018-08-19 12:00:00+00,16.02,16.02,0.07794528327524472,1.2649006894430765,2018,8,12
2018-08-21 12:00:00+00,15.722304512091476,12.50540084470369,0.07542280036528541,1.3072047454641054,2018,8,12
2018-08-23 12:00:00+00,15.35309260611619,22.6495083216454,0.07100179850295146,1.388599227519491,2018,8,12
2018-08-24 12:00:00+00,7.937461944555832,16.986334268673048,0.08495091105131028,1.1605884072760897,2018,8,12
2018-08-26 12:00:00+00,10.332404602765978,5.933562759802681,0.08711829671052322,1.1317145338745318,2018,8,12
2018-08-27 12:00:00+00,8.51,8.51,0.06596685086332581,1.4945846476431637,2018,8,12
2018-09-02 12:00:00+00,16.906515690391355,25.99130721549422,0.069934030944432,1.4098006538766907,2018,9,12
2018-09-04 12:00:00+00,12.710215153831742,11.256671797873727,0.0925194614965004,1.0656465240820958,2018,9,12
2018-09-08 12:00:00+00,8.943618457273795,7.800999429498855,0.0947507705070205,1.0405513541062736,2018,9,12
2018-09-09 12:00:00+00,9.503166044533074,2.7179048900179557,0.08492179824434953,1.160986279047065,2018,9,12
2018-09-12 12:00:00+00,25.54421518663535,10.367478192339837,0.06522380229371397,1.5116113916467424,2018,9,12
2018-10-20 12:00:00+00,9.89,9.89,0.06066032781064538,1.6253298673468544,2018,10,12
2018-10-27 12:00:00+00,8.422040839065986,12.132568749121814,0.08198484242863259,1.2025764718584135,2018,10,12
2018-11-27 12:00:00+00,4.47,4.47,0.07107177358862918,1.387232055363635,2018,11,12
2018-12-03 12:00:00+00,3.6978804742981675,11.660674329066062,0.099404301074307,0.9918387986048247,2018,12,12
2018-12-08 12:00:00+00,2.757728156017872,10.477957865572744,0.09197325079319338,1.0719751852131931,2018,12,12
2018-12-13 12:00:00+00,12.216738368922753,7.43396390150527,0.10213831234759964,0.9652895205293647,2018,12,12
2018-12-14 12:00:00+00,0.16999999999999996,0.16999999999999996,0.06256453875157032,1.5758614148053371,2018,12,12
2018-12-26 12:00:00+00,21.669142877383873,15.17438437995218,0.10404270359855661,0.9476209204838536,2018,12,12
2018-12-28 12:00:00+00,20.94465274364226,8.619641729232443,0.10886824686303058,0.905617986828932,2018,12,12
