year,month,day,hour,H_mean,D_mean,Z_mean
2024,5,10,0,40441.65,-17.41,-11030.68
2024,5,10,0,40441.55,-17.76,-11030.77
2024,5,10,0,40441.9,-18.44,-11030.9
2024,5,10,0,40442,-18.83,-11031.01
2024,5,10,0,40442.09,-19.46,-11031.09
2024,5,10,0,40442.65,-19.72,-11031.12
2024,5,10,0,40442.6,-19.63,-11031.21
2024,5,10,0,40442.48,-19.49,-11031.24
2024,5,10,0,40442.42,-19.54,-11031.49
2024,5,10,0,40442.42,-19.53,-11031.64
2024,5,10,0,40442.69,-19.62,-11031.67
2024,5,10,0,40443.06,-19.63,-11031.9
2024,5,10,0,40443.28,-20.04,-11031.95
2024,5,10,0,40443.52,-20.39,-11032.05
2024,5,10,0,40443.79,-20.6,-11032.03
2024,5,10,0,40444.03,-20.91,-11032.17
2024,5,10,0,40444.06,-21.05,-11032.21
2024,5,10,0,40444.41,-21.1,-11032.35
2024,5,10,0,40444.65,-21.22,-11032.44
2024,5,10,0,40444.85,-21.47,-11032.53
2024,5,10,0,40444.8,-21.63,-11032.53
2024,5,10,0,40445.03,-21.76,-11032.62
2024,5,10,0,40445.33,-21.49,-11032.61
2024,5,10,0,40445.68,-21.66,-11032.57
2024,5,10,0,40445.87,-21.68,-11032.6
2024,5,10,0,40445.96,-21.62,-11032.65
2024,5,10,0,40446.02,-21.61,-11032.63
2024,5,10,0,40446.37,-21.68,-11032.59
2024,5,10,0,40446.56,-22.18,-11032.6
2024,5,10,0,40446.95,-21.95,-11032.55
2024,5,10,0,40446.91,-22.03,-11032.59
2024,5,10,0,40447.12,-21.98,-11032.48
2024,5,10,0,40447.26,-22.11,-11032.43
2024,5,10,0,40447.29,-21.88,-11032.42
2024,5,10,0,40447.39,-21.66,-11032.53
2024,5,10,0,40447.66,-22.21,-11032.49
2024,5,10,0,40448.13,-22.63,-11032.53
2024,5,10,0,40449.03,-23.57,-11032.56
2024,5,10,0,40450.37,-24.3,-11032.63
2024,5,10,0,40452.12,-25.19,-11032.55
2024,5,10,0,40453.27,-25.82,-11032.46
2024,5,10,0,40453.99,-25.95,-11032.33
2024,5,10,0,40454.29,-26.92,-11032.19
2024,5,10,0,40454.78,-27.52,-11032.09
2024,5,10,0,40454.83,-27.45,-11031.88
2024,5,10,0,40454.97,-27.65,-11031.86
2024,5,10,0,40455.42,-27.77,-11031.72
2024,5,10,0,40455.44,-27.84,-11031.7
2024,5,10,0,40455.69,-28.27,-11031.58
2024,5,10,0,40455.94,-29.06,-11031.53
2024,5,10,0,40455.98,-29.05,-11031.51
2024,5,10,0,40455.94,-29.19,-11031.47
2024,5,10,0,40455.77,-29.12,-11031.36
2024,5,10,0,40456.14,-29.54,-11031.32
2024,5,10,0,40456.58,-29.88,-11031.33
2024,5,10,0,40457.15,-30.25,-11031.11
2024,5,10,0,40457.24,-30.16,-11030.98
2024,5,10,0,40457.39,-30.41,-11030.66
2024,5,10,0,40457.66,-30.97,-11030.66
2024,5,10,0,40457.95,-31.31,-11030.65
2024,5,10,1,40457.94,-31.31,-11030.33
2024,5,10,1,40458.17,-31.68,-11030.06
2024,5,10,1,40458.15,-31.82,-11029.9
2024,5,10,1,40458.08,-32.23,-11029.82
2024,5,10,1,40458.35,-32.58,-11029.75
2024,5,10,1,40458.63,-32.66,-11029.58
2024,5,10,1,40458.7,-32.46,-11029.45
2024,5,10,1,40458.69,-32.74,-11029.31
2024,5,10,1,40458.79,-33.06,-11029.14
2024,5,10,1,40458.95,-33.37,-11028.85
2024,5,10,1,40459.63,-33.82,-11028.84
2024,5,10,1,40459.51,-34.49,-11028.72
2024,5,10,1,40460.1,-35.2,-11028.57
2024,5,10,1,40460.33,-35.25,-11028.3
2024,5,10,1,40461.02,-35.39,-11028.15
2024,5,10,1,40461.45,-35.37,-11028.02
2024,5,10,1,40461.24,-35.06,-11027.87
2024,5,10,1,40461.83,-34.84,-11027.74
2024,5,10,1,40461.65,-34.92,-11027.29
2024,5,10,1,40461.77,-34.71,-11027.12
2024,5,10,1,40461.58,-34.59,-11026.95
2024,5,10,1,40461.98,-34.79,-11026.67
2024,5,10,1,40462.06,-34.73,-11026.44
2024,5,10,1,40462.39,-34.72,-11026.25
2024,5,10,1,40462.09,-34.74,-11025.96
2024,5,10,1,40462.75,-34.8,-11025.85
2024,5,10,1,40463.46,-34.77,-11025.67
2024,5,10,1,40464.5,-35.17,-11025.47
2024,5,10,1,40464.65,-34.75,-11025.24
2024,5,10,1,40465.42,-34.61,-11024.99
2024,5,10,1,40465.87,-34.24,-11024.69
2024,5,10,1,40466.29,-34.22,-11024.29
2024,5,10,1,40466.83,-34.27,-11024.12
2024,5,10,1,40467.54,-34.2,-11023.75
2024,5,10,1,40468.26,-34.29,-11023.55
2024,5,10,1,40469.32,-34.54,-11023.25
2024,5,10,1,40470.01,-34.61,-11022.76
2024,5,10,1,40470.24,-34.37,-11022.4
2024,5,10,1,40470.58,-34.11,-11022.45
2024,5,10,1,40470.99,-33.96,-11022.09
2024,5,10,1,40471.63,-34,-11021.77
2024,5,10,1,40472.66,-33.51,-11021.54
2024,5,10,1,40472.98,-32.77,-11021.29
2024,5,10,1,40473.05,-32.32,-11020.95
2024,5,10,1,40473.13,-32.17,-11020.91
2024,5,10,1,40473.55,-31.97,-11020.7
2024,5,10,1,40473.81,-31.59,-11020.49
2024,5,10,1,40474.15,-30.93,-11020.41
2024,5,10,1,40474.45,-30.33,-11020.12
2024,5,10,1,40475.37,-29.85,-11020.06
2024,5,10,1,40476.06,-29.58,-11019.89
2024,5,10,1,40477.21,-29.16,-11019.75
2024,5,10,1,40478.75,-28.81,-11019.66
2024,5,10,1,40479.81,-28.32,-11019.39
2024,5,10,1,40479.86,-27.89,-11019.29
2024,5,10,1,40480.31,-27.36,-11019.17
2024,5,10,1,40480.79,-26.9,-11019.15
2024,5,10,1,40480.64,-26.49,-11019.11
2024,5,10,1,40480.2,-25.64,-11019.05
2024,5,10,1,40479.85,-25.23,-11019.18
2024,5,10,2,40479.5,-24.64,-11019.39
2024,5,10,2,40479.62,-23.91,-11019.55
2024,5,10,2,40479.12,-23.12,-11019.57
2024,5,10,2,40479.39,-23.17,-11019.72
2024,5,10,2,40479.73,-23.57,-11019.53
2024,5,10,2,40480.27,-23.76,-11019.43
2024,5,10,2,40480.92,-23.84,-11019.35
2024,5,10,2,40480.1,-23.69,-11019.3
2024,5,10,2,40479.53,-23.32,-11019.32
2024,5,10,2,40479.41,-23.03,-11019.3
2024,5,10,2,40478.8,-22.82,-11019.31
2024,5,10,2,40478.97,-22.6,-11019.43
2024,5,10,2,40479.94,-22.61,-11019.47
2024,5,10,2,40480.91,-22.65,-11019.43
2024,5,10,2,40481.54,-22.88,-11019.44
2024,5,10,2,40482.4,-22.5,-11019.43
2024,5,10,2,40482.92,-22.45,-11019.5
2024,5,10,2,40483.92,-22.17,-11019.46
2024,5,10,2,40484.36,-21.73,-11019.35
2024,5,10,2,40484.7,-21.3,-11019.29
2024,5,10,2,40485.34,-21.11,-11019.18
2024,5,10,2,40485.46,-21.48,-11019.16
2024,5,10,2,40486.2,-21.87,-11018.9
2024,5,10,2,40486.51,-22.39,-11019.03
2024,5,10,2,40486.57,-22.31,-11018.44
2024,5,10,2,40486.58,-22.09,-11018.31
2024,5,10,2,40486.45,-21.78,-11018.18
2024,5,10,2,40487.16,-21.71,-11018.08
2024,5,10,2,40487.46,-21.78,-11018.11
2024,5,10,2,40487.73,-21.97,-11018.12
2024,5,10,2,40487.74,-21.94,-11017.91
2024,5,10,2,40489.81,-21.78,-11017.92
2024,5,10,2,40490.13,-22.45,-11017.78
2024,5,10,2,40491.34,-22.65,-11017.7
2024,5,10,2,40493.71,-22.79,-11017.23
2024,5,10,2,40494.76,-22.81,-11017.13
2024,5,10,2,40495,-22.8,-11016.9
2024,5,10,2,40495.57,-22.78,-11016.63
2024,5,10,2,40496.03,-22.47,-11016.16
2024,5,10,2,40495.91,-22.84,-11016.33
2024,5,10,2,40495.68,-23.17,-11016.26
2024,5,10,2,40496.86,-23.44,-11016.17
2024,5,10,2,40496.22,-23.54,-11016.07
2024,5,10,2,40497.71,-23.39,-11015.97
2024,5,10,2,40498.04,-23.61,-11015.86
2024,5,10,2,40498.44,-23.75,-11015.71
2024,5,10,2,40499.53,-23.59,-11015.43
2024,5,10,2,40500.91,-23.62,-11015.61
2024,5,10,2,40500.89,-23.7,-11015.4
2024,5,10,2,40500.27,-23.15,-11015.16
2024,5,10,2,40499.96,-22.88,-11015.19
2024,5,10,2,40499.2,-22.67,-11015.07
2024,5,10,2,40499.13,-22.34,-11014.7
2024,5,10,2,40498.28,-22.34,-11014.7
2024,5,10,2,40497.52,-22.16,-11014.81
2024,5,10,2,40497.56,-22.16,-11014.8
2024,5,10,2,40497.42,-22.25,-11014.83
2024,5,10,2,40497.93,-22.11,-11014.87
2024,5,10,2,40498.54,-21.93,-11014.81
2024,5,10,2,40499.38,-21.84,-11014.87
2024,5,10,3,40499.1,-22.1,-11015.07
2024,5,10,3,40499.4,-21.98,-11015.03
2024,5,10,3,40500.08,-21.88,-11015.02
2024,5,10,3,40500.38,-21.74,-11015.08
2024,5,10,3,40500.77,-21.39,-11015.23
2024,5,10,3,40500.95,-21.34,-11015.35
2024,5,10,3,40500.67,-21.12,-11015.07
2024,5,10,3,40502.06,-21.36,-11015.29
2024,5,10,3,40504.08,-21.6,-11015.44
2024,5,10,3,40506.86,-21.37,-11015.45
2024,5,10,3,40509.39,-22.98,-11015.34
2024,5,10,3,40513.08,-23.29,-11015.01
2024,5,10,3,40515.87,-23.8,-11014.91
2024,5,10,3,40516.78,-23.56,-11014.69
2024,5,10,3,40523.7,-22.71,-11014.64
2024,5,10,3,40524.25,-24.73,-11014.63
2024,5,10,3,40525.01,-24.66,-11014.4
2024,5,10,3,40526.57,-25.38,-11014.17
2024,5,10,3,40527.1,-25.2,-11013.97
2024,5,10,3,40527.36,-24.98,-11013.67
2024,5,10,3,40527.91,-25.26,-11013.27
2024,5,10,3,40527.64,-24.67,-11012.92
2024,5,10,3,40526.5,-24.23,-11012.62
2024,5,10,3,40523.43,-22.98,-11012.3
2024,5,10,3,40522.95,-21.42,-11012.12
2024,5,10,3,40521.49,-20.58,-11012.36
2024,5,10,3,40526.22,-21.06,-11012.52
2024,5,10,3,40530.81,-23.72,-11012.22
2024,5,10,3,40532.23,-25.7,-11011.8
2024,5,10,3,40533.7,-25.73,-11011.18
2024,5,10,3,40537.03,-24.42,-11010.36
2024,5,10,3,40538.01,-23.49,-11010.34
2024,5,10,3,40536.5,-22.85,-11010.23
2024,5,10,3,40534.89,-21.8,-11009.84
2024,5,10,3,40532.84,-21.22,-11009.33
2024,5,10,3,40532.01,-21,-11009.24
2024,5,10,3,40530.67,-20.85,-11008.94
2024,5,10,3,40527.34,-20.7,-11008.62
2024,5,10,3,40527.08,-20.85,-11008.81
2024,5,10,3,40528.31,-20.98,-11008.34
2024,5,10,3,40527.37,-21.14,-11008.22
2024,5,10,3,40527.42,-21.12,-11007.96
2024,5,10,3,40527.57,-21.07,-11007.98
2024,5,10,3,40526.55,-20.91,-11007.95
2024,5,10,3,40524.78,-20.55,-11007.92
2024,5,10,3,40523.31,-20.24,-11008.01
2024,5,10,3,40522.81,-19.95,-11007.98
2024,5,10,3,40522.94,-19.91,-11007.93
2024,5,10,3,40523.03,-19.73,-11007.72
2024,5,10,3,40523.39,-19.67,-11007.56
2024,5,10,3,40523.42,-19.34,-11007.51
2024,5,10,3,40524.42,-19.09,-11007.22
2024,5,10,3,40524.27,-19.02,-11007.02
2024,5,10,3,40524.54,-18.74,-11006.92
2024,5,10,3,40524.79,-18.52,-11006.87
2024,5,10,3,40524.39,-18.32,-11006.89
2024,5,10,3,40524.25,-18.34,-11006.87
2024,5,10,3,40524.18,-18.24,-11006.91
2024,5,10,3,40523.9,-18.14,-11006.83
2024,5,10,3,40523.99,-18.01,-11006.74
2024,5,10,4,40523.87,-18.11,-11006.65
2024,5,10,4,40524.03,-17.55,-11006.69
2024,5,10,4,40523.7,-17.31,-11006.41
2024,5,10,4,40523.47,-17.04,-11006.38
2024,5,10,4,40523.62,-17.04,-11006.29
2024,5,10,4,40523.54,-16.9,-11006.28
2024,5,10,4,40523.54,-16.68,-11006.09
2024,5,10,4,40521.97,-16.65,-11005.91
2024,5,10,4,40523.5,-16.28,-11005.78
2024,5,10,4,40523.25,-16.09,-11005.69
2024,5,10,4,40523.76,-15.8,-11005.58
2024,5,10,4,40522.03,-15.82,-11005.41
2024,5,10,4,40521.97,-15.53,-11005.45
2024,5,10,4,40521.95,-15.4,-11005.47
2024,5,10,4,40522.16,-15.11,-11005.36
2024,5,10,4,40523.39,-14.84,-11005.3
2024,5,10,4,40522,-14.52,-11005.29
2024,5,10,4,40520.17,-14.28,-11005.39
2024,5,10,4,40518.87,-14.2,-11005.6
2024,5,10,4,40518.13,-14.38,-11005.9
2024,5,10,4,40518.11,-14.51,-11006.06
2024,5,10,4,40518.37,-14.8,-11006.02
2024,5,10,4,40518.8,-14.44,-11006.14
2024,5,10,4,40517.83,-14.37,-11006.23
2024,5,10,4,40516.97,-14.23,-11006.39
2024,5,10,4,40516.02,-14.2,-11006.4
2024,5,10,4,40514.85,-14.09,-11006.37
2024,5,10,4,40515.09,-13.76,-11006.35
2024,5,10,4,40514.41,-13.71,-11006.49
2024,5,10,4,40513.14,-13.38,-11006.49
2024,5,10,4,40512.29,-13.16,-11006.39
2024,5,10,4,40511.38,-13.08,-11006.62
2024,5,10,4,40511.71,-13.31,-11006.77
2024,5,10,4,40511.36,-13.3,-11006.92
2024,5,10,4,40510.19,-13.28,-11007.12
2024,5,10,4,40508.78,-13.29,-11007.38
2024,5,10,4,40507.55,-13.3,-11007.65
2024,5,10,4,40507.29,-13.21,-11007.82
2024,5,10,4,40506.4,-13.23,-11008.12
2024,5,10,4,40506.49,-13.36,-11008.29
2024,5,10,4,40505.18,-13.52,-11008.66
2024,5,10,4,40505.34,-13.53,-11008.78
2024,5,10,4,40505.27,-13.55,-11008.85
2024,5,10,4,40505.46,-13.52,-11008.95
2024,5,10,4,40505.03,-13.51,-11009.14
2024,5,10,4,40504.71,-13.59,-11009.24
2024,5,10,4,40504.19,-13.7,-11009.41
2024,5,10,4,40503.38,-13.83,-11009.61
2024,5,10,4,40503.55,-13.78,-11009.55
2024,5,10,4,40501.42,-14.01,-11009.65
2024,5,10,4,40500.68,-13.87,-11009.6
2024,5,10,4,40499.9,-14.06,-11009.76
2024,5,10,4,40499.56,-13.99,-11009.85
2024,5,10,4,40499.83,-13.83,-11010.01
2024,5,10,4,40499.76,-13.87,-11010.09
2024,5,10,4,40499.61,-13.7,-11010.01
2024,5,10,4,40499.04,-13.51,-11009.9
2024,5,10,4,40497.76,-13.53,-11010.02
2024,5,10,4,40497.54,-13.55,-11010.08
2024,5,10,4,40497.04,-13.52,-11010.33
2024,5,10,5,40496.67,-13.42,-11010.31
2024,5,10,5,40496.68,-13.11,-11010.29
2024,5,10,5,40496.48,-12.83,-11010.46
2024,5,10,5,40495.49,-12.51,-11010.81
2024,5,10,5,40494.47,-12.52,-11010.78
2024,5,10,5,40493.69,-12.66,-11011.19
2024,5,10,5,40492.58,-12.62,-11011.19
2024,5,10,5,40491.95,-12.61,-11011.5
2024,5,10,5,40490.99,-12.68,-11011.68
2024,5,10,5,40490.79,-12.66,-11012.01
2024,5,10,5,40490.35,-12.75,-11012.13
2024,5,10,5,40490.32,-12.55,-11012.33
2024,5,10,5,40490.75,-12.51,-11012.61
2024,5,10,5,40490.02,-12.75,-11012.66
2024,5,10,5,40489.29,-13.15,-11012.92
2024,5,10,5,40488.31,-13.43,-11013.14
2024,5,10,5,40487.33,-13.48,-11013.24
2024,5,10,5,40486.35,-13.75,-11013.33
2024,5,10,5,40486.19,-13.3,-11013.61
2024,5,10,5,40485.02,-13.16,-11013.99
2024,5,10,5,40483.71,-13.52,-11014.15
2024,5,10,5,40482.9,-13.74,-11014.26
2024,5,10,5,40482.17,-14.1,-11014.45
2024,5,10,5,40480.86,-14.1,-11014.74
2024,5,10,5,40479.78,-14.61,-11014.71
2024,5,10,5,40479.16,-14.74,-11014.68
2024,5,10,5,40478.42,-14.9,-11014.73
2024,5,10,5,40478,-15.06,-11014.94
2024,5,10,5,40477.68,-15.3,-11014.92
2024,5,10,5,40476.84,-15.55,-11015.08
2024,5,10,5,40475.88,-15.68,-11015.49
2024,5,10,5,40474.38,-15.96,-11015.88
2024,5,10,5,40474,-15.97,-11015.99
2024,5,10,5,40473.28,-15.81,-11016.41
2024,5,10,5,40472.78,-15.99,-11016.63
2024,5,10,5,40472.11,-16.13,-11016.78
2024,5,10,5,40471.29,-16.54,-11017.22
2024,5,10,5,40470.86,-16.82,-11017.18
2024,5,10,5,40470.66,-16.92,-11017.17
2024,5,10,5,40470.34,-16.94,-11017.37
2024,5,10,5,40469.87,-16.76,-11017.25
2024,5,10,5,40469.41,-16.83,-11017.38
2024,5,10,5,40469.09,-17.19,-11017.71
2024,5,10,5,40469.26,-17.48,-11017.65
2024,5,10,5,40469.17,-17.67,-11017.96
2024,5,10,5,40468.92,-17.63,-11017.93
2024,5,10,5,40469.84,-17.15,-11017.93
2024,5,10,5,40470.33,-16.84,-11018.17
2024,5,10,5,40468.97,-16.79,-11018.1
2024,5,10,5,40467.31,-17.24,-11018.09
2024,5,10,5,40466.78,-17.52,-11018.25
2024,5,10,5,40467.46,-17.26,-11018.17
2024,5,10,5,40467.57,-16.97,-11018.18
2024,5,10,5,40467.5,-16.93,-11018.19
2024,5,10,5,40466.44,-17.12,-11018.41
2024,5,10,5,40466.57,-17.2,-11018.04
2024,5,10,5,40466.11,-17.28,-11018.19
2024,5,10,5,40465.66,-17.35,-11018.14
2024,5,10,5,40465.46,-17,-11018.07
2024,5,10,5,40465.69,-16.82,-11017.89
2024,5,10,6,40465.98,-16.69,-11017.65
2024,5,10,6,40466.42,-16.47,-11017.79
2024,5,10,6,40466.96,-16.27,-11017.6
2024,5,10,6,40467,-16.16,-11017.5
2024,5,10,6,40467.07,-16.27,-11017.59
2024,5,10,6,40466.88,-15.96,-11017.45
2024,5,10,6,40467.21,-15.69,-11017.45
2024,5,10,6,40466.92,-15.68,-11017.25
2024,5,10,6,40467.27,-15.44,-11017.18
2024,5,10,6,40467.35,-15.44,-11016.99
2024,5,10,6,40467.14,-15.42,-11016.9
2024,5,10,6,40467.03,-15.36,-11016.78
2024,5,10,6,40467.68,-15.4,-11016.8
2024,5,10,6,40467.81,-15.18,-11016.71
2024,5,10,6,40467.41,-15.2,-11016.57
2024,5,10,6,40467.02,-15.26,-11016.47
2024,5,10,6,40466.71,-15.3,-11016.41
2024,5,10,6,40466.18,-15.34,-11016.42
2024,5,10,6,40466.34,-15.08,-11016.42
2024,5,10,6,40466.33,-15.15,-11016.39
2024,5,10,6,40466.57,-15.21,-11016.42
2024,5,10,6,40466.62,-14.83,-11016.34
2024,5,10,6,40466.28,-14.63,-11016.25
2024,5,10,6,40465.96,-14.52,-11016.24
2024,5,10,6,40465.4,-14.53,-11016.16
2024,5,10,6,40464.88,-14.51,-11016.23
2024,5,10,6,40464.58,-14.53,-11016.18
2024,5,10,6,40464.07,-14.54,-11016.4
2024,5,10,6,40463.37,-14.65,-11016.54
2024,5,10,6,40463.16,-14.65,-11016.64
2024,5,10,6,40463.19,-14.76,-11016.68
2024,5,10,6,40463.52,-14.83,-11016.78
2024,5,10,6,40464.03,-14.82,-11016.59
2024,5,10,6,40464.43,-14.63,-11016.41
2024,5,10,6,40464.88,-14.41,-11016.31
2024,5,10,6,40465.04,-14.13,-11016.15
2024,5,10,6,40465.1,-14.03,-11016.02
2024,5,10,6,40464.88,-13.97,-11015.88
2024,5,10,6,40465.09,-13.75,-11015.74
2024,5,10,6,40465.02,-13.6,-11015.56
2024,5,10,6,40464.91,-13.64,-11015.47
2024,5,10,6,40465.94,-13.58,-11015.34
2024,5,10,6,40468.17,-13.13,-11015.17
2024,5,10,6,40467.54,-12.43,-11014.84
2024,5,10,6,40466.63,-13.09,-11014.54
2024,5,10,6,40467.13,-13.23,-11014.41
2024,5,10,6,40467.89,-12.66,-11014.32
2024,5,10,6,40468.2,-12.29,-11014.09
2024,5,10,6,40468.38,-12.14,-11013.81
2024,5,10,6,40468.18,-12.25,-11013.45
2024,5,10,6,40468.38,-12.53,-11013.09
2024,5,10,6,40469.17,-12.79,-11012.57
2024,5,10,6,40469.15,-12.69,-11012
2024,5,10,6,40469.23,-12.49,-11011.57
2024,5,10,6,40469.24,-12.43,-11011.31
2024,5,10,6,40468.41,-12.52,-11011.01
2024,5,10,6,40467.96,-12.47,-11010.49
2024,5,10,6,40467.51,-12.68,-11010.38
2024,5,10,6,40467.75,-12.83,-11010.16
2024,5,10,6,40468.64,-12.75,-11009.68
2024,5,10,7,40468.11,-12.66,-11009.63
2024,5,10,7,40467.54,-12.72,-11009.42
2024,5,10,7,40467.62,-12.9,-11009.83
2024,5,10,7,40467.52,-12.79,-11009.35
2024,5,10,7,40467.25,-12.7,-11009.62
2024,5,10,7,40466.85,-12.75,-11009.78
2024,5,10,7,40466.26,-12.63,-11009.55
2024,5,10,7,40466.15,-12.72,-11009.82
2024,5,10,7,40465.91,-12.7,-11009.91
2024,5,10,7,40464.9,-12.76,-11010.53
2024,5,10,7,40464.24,-12.69,-11009.88
2024,5,10,7,40463.69,-12.63,-11010.31
2024,5,10,7,40463.46,-12.6,-11010.6
2024,5,10,7,40462.4,-12.4,-11010.69
2024,5,10,7,40461.02,-12.37,-11010.97
2024,5,10,7,40459.65,-12.65,-11011.16
2024,5,10,7,40458.53,-12.84,-11011.3
2024,5,10,7,40457.93,-12.64,-11011.86
2024,5,10,7,40457.97,-12.48,-11012.08
2024,5,10,7,40458.27,-12.17,-11012.43
2024,5,10,7,40458.84,-12.08,-11012.47
2024,5,10,7,40458.85,-11.86,-11012.83
2024,5,10,7,40458.96,-11.86,-11013.12
2024,5,10,7,40458.48,-11.97,-11012.77
2024,5,10,7,40459.01,-11.77,-11012.96
2024,5,10,7,40459,-11.66,-11012.82
2024,5,10,7,40458.01,-11.37,-11012.81
2024,5,10,7,40457.97,-10.94,-11012.83
2024,5,10,7,40456.65,-10.63,-11012.91
2024,5,10,7,40455.55,-10.52,-11012.94
2024,5,10,7,40454.92,-10.3,-11012.9
2024,5,10,7,40453.68,-10.38,-11013.3
2024,5,10,7,40453.09,-10.22,-11013.1
2024,5,10,7,40453.58,-10.32,-11013.01
2024,5,10,7,40453,-10.27,-11013.09
2024,5,10,7,40452.43,-10.41,-11013.19
2024,5,10,7,40451.17,-10.28,-11013.45
2024,5,10,7,40450.97,-10.17,-11013.28
2024,5,10,7,40450.33,-10.37,-11013.36
2024,5,10,7,40449.59,-10.53,-11013.44
2024,5,10,7,40448.8,-10.55,-11013.51
2024,5,10,7,40448.43,-10.48,-11013.83
2024,5,10,7,40448.13,-10.31,-11013.93
2024,5,10,7,40448.01,-10.42,-11013.95
2024,5,10,7,40448.15,-10.59,-11014.03
2024,5,10,7,40447.81,-10.72,-11014.2
2024,5,10,7,40447.75,-10.69,-11014.37
2024,5,10,7,40447.35,-10.37,-11014.46
2024,5,10,7,40446.67,-10.24,-11014.62
2024,5,10,7,40445.82,-10.03,-11014.96
2024,5,10,7,40445.48,-10.13,-11015.14
2024,5,10,7,40444.97,-10.08,-11015.46
2024,5,10,7,40444.13,-10.19,-11015.56
2024,5,10,7,40443.68,-10.24,-11015.79
2024,5,10,7,40443.23,-10.21,-11016.04
2024,5,10,7,40442.86,-10.14,-11016.21
2024,5,10,7,40442.67,-10.38,-11016.44
2024,5,10,7,40442.35,-10.28,-11016.65
2024,5,10,7,40441.84,-10.28,-11016.9
2024,5,10,7,40441.72,-10.24,-11017.09
2024,5,10,8,40441.12,-10.16,-11017.27
2024,5,10,8,40440.9,-10.16,-11017.49
2024,5,10,8,40441.24,-10.1,-11017.6
2024,5,10,8,40440.97,-9.83,-11017.86
2024,5,10,8,40441.11,-9.94,-11017.98
2024,5,10,8,40440.67,-9.48,-11018.1
2024,5,10,8,40440.77,-9.35,-11018.1
2024,5,10,8,40439.7,-9.02,-11018.33
2024,5,10,8,40439.61,-8.79,-11018.38
2024,5,10,8,40439.7,-8.77,-11018.63
2024,5,10,8,40439.24,-8.82,-11018.8
2024,5,10,8,40439.28,-8.68,-11019.02
2024,5,10,8,40438.98,-8.44,-11019.11
2024,5,10,8,40439.24,-8.58,-11019.35
2024,5,10,8,40439.03,-8.6,-11019.47
2024,5,10,8,40438.95,-8.63,-11019.69
2024,5,10,8,40438.56,-8.54,-11019.84
2024,5,10,8,40438.73,-8.52,-11020.04
2024,5,10,8,40438.44,-8.37,-11020.22
2024,5,10,8,40438.25,-8.1,-11020.36
2024,5,10,8,40438.17,-7.57,-11020.6
2024,5,10,8,40437.86,-7.36,-11020.73
2024,5,10,8,40437.52,-7.09,-11021
2024,5,10,8,40436.72,-7.13,-11021.24
2024,5,10,8,40436.85,-7.16,-11021.47
2024,5,10,8,40436.45,-7.05,-11021.72
2024,5,10,8,40436.1,-7.14,-11021.93
2024,5,10,8,40435.95,-7.14,-11022.17
2024,5,10,8,40435.59,-6.97,-11022.37
2024,5,10,8,40435.67,-6.59,-11022.53
2024,5,10,8,40436.04,-6.27,-11022.68
2024,5,10,8,40436.13,-5.81,-11022.85
2024,5,10,8,40436.37,-5.55,-11023.05
2024,5,10,8,40436.39,-5.32,-11023.22
2024,5,10,8,40436.58,-5.36,-11023.41
2024,5,10,8,40436.53,-5.23,-11023.54
2024,5,10,8,40436.39,-5.23,-11023.7
2024,5,10,8,40436.1,-5.25,-11023.77
2024,5,10,8,40435.86,-5.09,-11023.98
2024,5,10,8,40435.82,-5.01,-11024.1
2024,5,10,8,40435.94,-4.75,-11024.25
2024,5,10,8,40436.15,-4.59,-11024.37
2024,5,10,8,40436.14,-4.4,-11024.45
2024,5,10,8,40435.87,-4.2,-11024.56
2024,5,10,8,40435.85,-4.07,-11024.69
2024,5,10,8,40435.78,-3.97,-11024.8
2024,5,10,8,40435.74,-3.89,-11024.9
2024,5,10,8,40435.65,-3.87,-11025.03
2024,5,10,8,40435.35,-3.78,-11025.11
2024,5,10,8,40434.85,-3.6,-11025.21
2024,5,10,8,40434.59,-3.58,-11025.32
2024,5,10,8,40434.35,-3.48,-11025.41
2024,5,10,8,40433.94,-3.31,-11025.48
2024,5,10,8,40433.15,-3.14,-11025.54
2024,5,10,8,40432.66,-3.22,-11025.6
2024,5,10,8,40432.39,-3.26,-11025.67
2024,5,10,8,40431.63,-3.39,-11025.76
2024,5,10,8,40431.43,-3.57,-11025.78
2024,5,10,8,40431.44,-3.66,-11025.82
2024,5,10,8,40431.47,-3.56,-11025.85
2024,5,10,9,40431.71,-3.58,-11025.89
2024,5,10,9,40432.17,-3.41,-11025.94
2024,5,10,9,40432.02,-3.15,-11025.95
2024,5,10,9,40431.4,-3.28,-11025.99
2024,5,10,9,40431.34,-3.67,-11025.97
2024,5,10,9,40431.24,-3.95,-11025.92
2024,5,10,9,40431.28,-3.99,-11025.93
2024,5,10,9,40430.75,-3.93,-11025.91
2024,5,10,9,40430.5,-3.82,-11025.91
2024,5,10,9,40429.88,-3.79,-11025.86
2024,5,10,9,40429.43,-3.96,-11025.77
2024,5,10,9,40429.29,-3.94,-11025.75
2024,5,10,9,40429.58,-3.66,-11025.73
2024,5,10,9,40429.69,-3.41,-11025.73
2024,5,10,9,40429.73,-3.05,-11025.75
2024,5,10,9,40430.4,-2.82,-11025.67
2024,5,10,9,40430.88,-2.64,-11025.66
2024,5,10,9,40431.01,-2.35,-11025.58
2024,5,10,9,40431.06,-2.23,-11025.66
2024,5,10,9,40431.38,-2.25,-11025.6
