year,month,day,hour,H_mean,D_mean,Z_mean,minute,timestamp,dhdt,dddt,el_x,el_y
2024,5,10,2,40478.97,-22.6,-11019.43,11,2024-05-10 02:11:00,0.0028333333333042296,0.0036666666666666475,0.22037436889634046,-0.056782749157915924
2024,5,10,2,40479.94,-22.61,-11019.47,12,2024-05-10 02:12:00,0.01616666666668607,-0.0001666666666666335,0.21181104448868715,-0.07253558058580364
2024,5,10,2,40480.91,-22.65,-11019.43,13,2024-05-10 02:13:00,0.01616666666668607,-0.0006666666666666524,0.19308467460930892,-0.13439362881027236
2024,5,10,2,40481.54,-22.88,-11019.44,14,2024-05-10 02:14:00,0.010499999999956345,-0.0038333333333333405,0.1799831260689662,-0.181431996460661
2024,5,10,2,40482.4,-22.5,-11019.43,15,2024-05-10 02:15:00,0.014333333333343034,0.006333333333333317,0.15648011163550987,-0.19456778101410632
2024,5,10,2,40482.92,-22.45,-11019.5,16,2024-05-10 02:16:00,0.00866666666661331,0.0008333333333333452,0.17266885399338935,-0.22407299728736255
2024,5,10,2,40483.92,-22.17,-11019.46,17,2024-05-10 02:17:00,0.016666666666666666,0.004666666666666626,0.1581825146517374,-0.2269558555671898
2024,5,10,2,40484.36,-21.73,-11019.35,18,2024-05-10 02:18:00,0.007333333333372138,0.007333333333333355,0.16074222793502463,-0.2624650935039298
2024,5,10,2,40484.7,-21.3,-11019.29,19,2024-05-10 02:19:00,0.005666666666608459,0.007166666666666662,0.1725804814891447,-0.24813536501847247
2024,5,10,2,40485.34,-21.11,-11019.18,20,2024-05-10 02:20:00,0.010666666666656966,0.003166666666666688,0.183252294456267,-0.23524214412493116
2024,5,10,2,40485.46,-21.48,-11019.16,21,2024-05-10 02:21:00,0.0020000000000436557,-0.006166666666666683,0.17501542257072958,-0.23799339658386096
2024,5,10,2,40486.2,-21.87,-11018.9,22,2024-05-10 02:22:00,0.01233333333329938,-0.006500000000000009,0.13493618379055056,-0.2004079695627948
2024,5,10,2,40486.51,-22.39,-11019.03,23,2024-05-10 02:23:00,0.005166666666749128,-0.00866666666666666,0.10049807444499384,-0.21454206328648742
2024,5,10,2,40486.57,-22.31,-11018.44,24,2024-05-10 02:24:00,0.000999999999961195,0.001333333333333364,0.06378817526245598,-0.2102645603983249
2024,5,10,2,40486.58,-22.09,-11018.31,25,2024-05-10 02:25:00,0.00016666666670062114,0.0036666666666666475,0.06823023520779718,-0.18802756709588572
2024,5,10,2,40486.45,-21.78,-11018.18,26,2024-05-10 02:26:00,-0.002166666666744277,0.005166666666666645,0.07719908895981607,-0.16730420132017018
2024,5,10,2,40487.16,-21.71,-11018.08,27,2024-05-10 02:27:00,0.011833333333440048,0.0011666666666666713,0.08836057682697727,-0.15004599050450654
2024,5,10,2,40487.46,-21.78,-11018.11,28,2024-05-10 02:28:00,0.004999999999927241,-0.0011666666666666713,0.07499361572851335,-0.19334237586713887
2024,5,10,2,40487.73,-21.97,-11018.12,29,2024-05-10 02:29:00,0.004500000000067909,-0.003166666666666629,0.06047673321534487,-0.2002987128927297
2024,5,10,2,40487.74,-21.94,-11017.91,30,2024-05-10 02:30:00,0.00016666666657935518,0.0004999999999999598,0.038434894599121056,-0.2065096923779371
2024,5,10,2,40489.81,-21.78,-11017.92,31,2024-05-10 02:31:00,0.03449999999999515,0.002666666666666669,0.031232167174070683,-0.19060120035331848
2024,5,10,2,40490.13,-22.45,-11017.78,32,2024-05-10 02:32:00,0.005333333333328483,-0.011166666666666636,0.030019829879914674,-0.3161018599229025
2024,5,10,2,40491.34,-22.65,-11017.7,33,2024-05-10 02:33:00,0.020166666666652115,-0.0033333333333333214,-0.01367218281812695,-0.2944917845031118
2024,5,10,2,40493.71,-22.79,-11017.23,34,2024-05-10 02:34:00,0.03950000000004365,-0.0023333333333333426,-0.012710019985081247,-0.3381969788733797
2024,5,10,2,40494.76,-22.81,-11017.13,35,2024-05-10 02:35:00,0.017500000000048508,-0.0003333333333333262,-0.01219645653533729,-0.4433202432965176
2024,5,10,2,40495.0,-22.8,-11016.9,36,2024-05-10 02:36:00,0.0039999999999660455,0.0001666666666666335,-0.006659586945514247,-0.4435668483647823
2024,5,10,2,40495.57,-22.78,-11016.63,37,2024-05-10 02:37:00,0.00949999999999515,0.0003333333333333262,-0.004415286560792355,-0.4204992464342486
2024,5,10,2,40496.03,-22.47,-11016.16,38,2024-05-10 02:38:00,0.0076666666666521145,0.005166666666666705,-0.005940279567841609,-0.4278083371582471
2024,5,10,2,40495.91,-22.84,-11016.33,39,2024-05-10 02:39:00,-0.00199999999992239,-0.006166666666666683,0.010940867037519723,-0.4238618022861766
